Position(mm),Force(kgf),Velocity(mm/s),Time(s)
220.706,0,4.978,2.33
220.711,0,4.983,2.33
220.711,0,4.983,2.33
220.716,0,4.989,2.33
220.716,0,4.989,2.33
220.721,0,4.994,2.33
220.721,0,4.994,2.33
220.726,0,5,2.33
220.726,0,5,2.33
220.731,0,5,2.33
220.731,0,5,2.33
220.736,0,5,2.34
220.736,0,5,2.34
220.741,0,4.994,2.34
220.741,0,4.994,2.34
220.746,0,4.989,2.34
220.746,0,4.989,2.34
220.751,0,4.989,2.34
220.751,0,4.989,2.34
220.756,0,4.989,2.34
220.756,0,4.989,2.34
220.756,0,4.989,2.34
220.756,0,4.989,2.34
220.761,0,4.989,2.34
220.761,0,4.989,2.34
220.766,0,4.989,2.34
220.766,0,4.989,2.34
220.771,0,5,2.34
220.771,0,5,2.34
220.776,0,5.006,2.34
220.776,0,5.006,2.34
220.781,0,5.006,2.34
220.781,0,5.006,2.34
220.786,0,5.011,2.35
220.786,0,5.011,2.35
220.791,0,5.011,2.35
220.791,0,5.011,2.35
220.796,0,5.011,2.35
220.796,0,5.011,2.35
220.801,0,5.011,2.35
220.801,0,5.011,2.35
220.806,0,5.006,2.35
220.806,0,5.006,2.35
220.811,0,5,2.35
220.811,0,5,2.35
220.816,0,5,2.35
220.816,0,5,2.35
220.821,0,4.994,2.35
220.821,0,4.994,2.35
220.826,0,4.994,2.35
220.826,0,4.994,2.35
220.831,0,4.989,2.35
220.831,0,4.989,2.35
220.836,0,4.989,2.36
220.836,0,4.989,2.36
220.841,0,4.983,2.36
220.841,0,4.983,2.36
220.846,0,4.978,2.36
220.846,0,4.978,2.36
220.851,0,4.972,2.36
220.851,0,4.972,2.36
220.856,0,4.967,2.36
220.856,0,4.967,2.36
220.861,0,4.961,2.36
220.861,0,4.961,2.36
220.866,0,4.956,2.36
220.866,0,4.956,2.36
220.87,0,4.956,2.36
220.87,0,4.956,2.36
220.875,0,4.956,2.36
220.875,0,4.956,2.36
220.88,0,4.956,2.36
220.88,0,4.956,2.36
220.885,0,4.956,2.37
220.885,0,4.956,2.37
220.89,0,4.956,2.37
220.89,0,4.956,2.37
220.895,0,4.961,2.37
220.895,0,4.961,2.37
220.9,0,4.961,2.37
220.9,0,4.961,2.37
220.905,0,4.956,2.37
220.905,0,4.956,2.37
220.91,0,4.956,2.37
220.91,0,4.956,2.37
220.915,0,4.956,2.37
220.915,0,4.956,2.37
220.92,0,4.95,2.37
220.92,0,4.95,2.37
220.925,0,4.95,2.37
220.925,0,4.95,2.37
220.93,0,4.95,2.37
220.93,0,4.95,2.37
220.935,0,4.95,2.38
220.935,0,4.95,2.38
220.94,0,4.95,2.38
220.94,0,4.95,2.38
220.94,0,4.95,2.38
220.94,0,4.95,2.38
220.945,0,4.95,2.38
220.945,0,4.95,2.38
220.95,0,4.95,2.38
220.95,0,4.95,2.38
220.955,0,4.956,2.38
220.955,0,4.956,2.38
220.96,0,4.956,2.38
220.96,0,4.956,2.38
220.965,0,4.956,2.38
220.965,0,4.956,2.38
220.97,0,4.961,2.38
220.97,0,4.961,2.38
220.975,0,4.967,2.38
220.975,0,4.967,2.38
220.98,0,4.972,2.38
220.98,0,4.972,2.38
220.985,0,4.983,2.39
220.985,0,4.983,2.39
220.99,0,4.989,2.39
220.99,0,4.989,2.39
220.995,0,4.994,2.39
220.995,0,4.994,2.39
221,0,5.006,2.39
221,0,5.006,2.39
221.005,0,5.011,2.39
221.005,0,5.011,2.39
221.01,0,5.011,2.39
221.01,0,5.011,2.39
221.015,0,5.011,2.39
221.015,0,5.011,2.39
221.02,0,5.011,2.39
221.02,0,5.011,2.39
221.02,0,5.011,2.39
221.02,0,5.011,2.39
221.025,0,5.011,2.39
221.025,0,5.011,2.39
221.03,0,5,2.39
221.03,0,5,2.39
221.035,0,5,2.4
221.035,0,5,2.4
221.04,0,4.994,2.4
221.04,0,4.994,2.4
221.045,0,4.994,2.4
221.045,0,4.994,2.4
221.05,0,4.994,2.4
221.05,0,4.994,2.4
221.055,0,4.994,2.4
221.055,0,4.994,2.4
221.06,0,4.994,2.4
221.06,0,4.994,2.4
221.065,0,4.989,2.4
221.065,0,4.989,2.4
221.07,0,4.989,2.4
221.07,0,4.989,2.4
221.075,0,4.983,2.4
221.075,0,4.983,2.4
221.08,0,4.983,2.4
221.08,0,4.983,2.4
221.085,0,4.978,2.41
221.085,0,4.978,2.41
221.09,0,4.978,2.41
221.09,0,4.978,2.41
221.095,0,4.983,2.41
221.095,0,4.983,2.41
221.095,0,4.983,2.41
221.095,0,4.983,2.41
221.1,0,4.983,2.41
221.1,0,4.983,2.41
221.105,0,4.989,2.41
221.105,0,4.989,2.41
221.11,0,4.994,2.41
221.11,0,4.994,2.41
221.115,0,5,2.41
221.115,0,5,2.41
221.12,0,5.006,2.41
221.12,0,5.006,2.41
221.125,0,5.006,2.41
221.125,0,5.006,2.41
221.13,0,5.006,2.41
221.13,0,5.006,2.41
221.135,0,5.006,2.42
221.135,0,5.006,2.42
221.14,0,5,2.42
221.14,0,5,2.42
221.145,0,5,2.42
221.145,0,5,2.42
221.15,0,4.994,2.42
221.15,0,4.994,2.42
221.155,0,4.994,2.42
221.155,0,4.994,2.42
221.16,0,4.994,2.42
221.16,0,4.994,2.42
221.16,0,4.994,2.42
221.16,0,4.994,2.42
221.165,0,4.994,2.42
221.165,0,4.994,2.42
221.17,0,4.989,2.42
221.17,0,4.989,2.42
221.175,0,4.989,2.42
221.175,0,4.989,2.42
221.18,0,4.989,2.42
221.18,0,4.989,2.42
221.185,0,4.983,2.43
221.185,0,4.983,2.43
221.19,0,4.983,2.43
221.19,0,4.983,2.43
221.194,0,4.978,2.43
221.194,0,4.978,2.43
221.199,0,4.978,2.43
221.199,0,4.978,2.43
221.204,0,4.972,2.43
221.204,0,4.972,2.43
221.209,0,4.978,2.43
221.209,0,4.978,2.43
221.214,0,4.978,2.43
221.214,0,4.978,2.43
221.219,0,4.978,2.43
221.219,0,4.978,2.43
221.224,0,4.983,2.43
221.224,0,4.983,2.43
221.229,0,4.983,2.43
221.229,0,4.983,2.43
221.234,0,4.989,2.44
221.234,0,4.989,2.44
221.239,0,4.989,2.44
221.239,0,4.989,2.44
221.244,0,4.994,2.44
221.244,0,4.994,2.44
221.244,0,4.994,2.44
221.244,0,4.994,2.44
221.25,0,4.994,2.44
221.25,0,4.994,2.44
221.255,0,5,2.44
221.255,0,5,2.44
221.26,0,5.006,2.44
221.26,0,5.006,2.44
221.265,0,5.011,2.44
221.265,0,5.011,2.44
221.27,0,5.017,2.44
221.27,0,5.017,2.44
221.275,0,5.022,2.44
221.275,0,5.022,2.44
221.28,0,5.022,2.44
221.28,0,5.022,2.44
221.285,0,5.028,2.45
221.285,0,5.028,2.45
221.29,0,5.022,2.45
221.29,0,5.022,2.45
221.295,0,5.022,2.45
221.295,0,5.022,2.45
221.3,0,5.017,2.45
221.3,0,5.017,2.45
221.305,0,5.011,2.45
221.305,0,5.011,2.45
221.31,0,5.011,2.45
221.31,0,5.011,2.45
221.315,0,5.011,2.45
221.315,0,5.011,2.45
221.32,0,5.011,2.45
221.32,0,5.011,2.45
221.325,0,5.011,2.45
221.325,0,5.011,2.45
221.33,0,5.011,2.45
221.33,0,5.011,2.45
221.335,0,5.017,2.46
221.335,0,5.017,2.46
221.34,0,5.017,2.46
221.34,0,5.017,2.46
221.345,0,5.017,2.46
221.345,0,5.017,2.46
221.35,0,5.011,2.46
221.35,0,5.011,2.46
221.355,0,5.011,2.46
221.355,0,5.011,2.46
221.36,0,5.006,2.46
221.36,0,5.006,2.46
221.365,0,5,2.46
221.365,0,5,2.46
221.37,0,5,2.46
221.37,0,5,2.46
221.375,0,5,2.46
221.375,0,5,2.46
221.38,0,5,2.46
221.38,0,5,2.46
221.385,0,5.006,2.47
221.385,0,5.006,2.47
221.39,0,5.006,2.47
221.39,0,5.006,2.47
221.395,0,5.011,2.47
221.395,0,5.011,2.47
221.4,0,5.011,2.47
221.4,0,5.011,2.47
221.4,0,5.011,2.47
221.4,0,5.011,2.47
221.405,0,5.011,2.47
221.405,0,5.011,2.47
221.41,0,5.006,2.47
221.41,0,5.006,2.47
221.415,0,5.006,2.47
221.415,0,5.006,2.47
221.42,0,5,2.47
221.42,0,5,2.47
221.425,0,5,2.47
221.425,0,5,2.47
221.43,0,4.994,2.47
221.43,0,4.994,2.47
221.435,0,4.994,2.48
221.435,0,4.994,2.48
221.44,0,4.994,2.48
221.44,0,4.994,2.48
221.445,0,4.994,2.48
221.445,0,4.994,2.48
221.45,0,5,2.48
221.45,0,5,2.48
221.455,0,4.994,2.48
221.455,0,4.994,2.48
221.46,0,4.994,2.48
221.46,0,4.994,2.48
221.465,0,4.994,2.48
221.465,0,4.994,2.48
221.47,0,4.989,2.48
221.47,0,4.989,2.48
221.475,0,4.989,2.48
221.475,0,4.989,2.48
221.48,0,4.983,2.48
221.48,0,4.983,2.48
221.485,0,4.978,2.49
221.485,0,4.978,2.49
221.49,0,4.978,2.49
221.49,0,4.978,2.49
221.495,0,4.978,2.49
221.495,0,4.978,2.49
221.5,0,4.978,2.49
221.5,0,4.978,2.49
221.504,0,4.978,2.49
221.504,0,4.978,2.49
221.509,0,4.978,2.49
221.509,0,4.978,2.49
221.514,0,4.978,2.49
221.514,0,4.978,2.49
221.519,0,4.978,2.49
221.519,0,4.978,2.49
221.524,0,4.983,2.49
221.524,0,4.983,2.49
221.529,0,4.983,2.49
221.529,0,4.983,2.49
221.535,0,4.994,2.5
221.535,0,4.994,2.5
221.54,0,5,2.5
221.54,0,5,2.5
221.545,0,5.011,2.5
221.545,0,5.011,2.5
221.55,0,5.017,2.5
221.55,0,5.017,2.5
221.555,0,5.028,2.5
221.555,0,5.028,2.5
221.56,0,5.033,2.5
221.56,0,5.033,2.5
221.565,0,5.033,2.5
221.565,0,5.033,2.5
221.57,0,5.033,2.5
221.57,0,5.033,2.5
221.575,0,5.033,2.5
221.575,0,5.033,2.5
221.58,0,5.028,2.5
221.58,0,5.028,2.5
221.585,0,5.022,2.51
221.585,0,5.022,2.51
221.59,0,5.017,2.51
221.59,0,5.017,2.51
221.59,0,5.017,2.51
221.59,0,5.017,2.51
221.595,0,5.011,2.51
221.595,0,5.011,2.51
221.6,0,5.011,2.51
221.6,0,5.011,2.51
221.605,0,5.006,2.51
221.605,0,5.006,2.51
221.61,0,5.006,2.51
221.61,0,5.006,2.51
221.615,0,5,2.51
221.615,0,5,2.51
221.62,0,5,2.51
221.62,0,5,2.51
221.625,0,4.994,2.51
221.625,0,4.994,2.51
221.63,0,4.989,2.51
221.63,0,4.989,2.51
221.635,0,4.983,2.52
221.635,0,4.983,2.52
221.64,0,4.983,2.52
221.64,0,4.983,2.52
221.645,0,4.978,2.52
221.645,0,4.978,2.52
221.65,0,4.978,2.52
221.65,0,4.978,2.52
221.655,0,4.983,2.52
221.655,0,4.983,2.52
221.66,0,4.989,2.52
221.66,0,4.989,2.52
221.665,0,4.994,2.52
221.665,0,4.994,2.52
221.67,0,5,2.52
221.67,0,5,2.52
221.67,0,5,2.52
221.67,0,5,2.52
221.675,0,5.006,2.52
221.675,0,5.006,2.52
221.68,0,5.011,2.52
221.68,0,5.011,2.52
221.685,0,5.011,2.53
221.685,0,5.011,2.53
221.69,0,5.011,2.53
221.69,0,5.011,2.53
221.695,0,5.011,2.53
221.695,0,5.011,2.53
221.7,0,5.006,2.53
221.7,0,5.006,2.53
221.705,0,5.006,2.53
221.705,0,5.006,2.53
221.71,0,5.006,2.53
221.71,0,5.006,2.53
221.715,0,5.006,2.53
221.715,0,5.006,2.53
221.72,0,5.006,2.53
221.72,0,5.006,2.53
221.725,0,5.006,2.53
221.725,0,5.006,2.53
221.73,0,5.006,2.53
221.73,0,5.006,2.53
221.735,0,5,2.54
221.735,0,5,2.54
221.74,0,5,2.54
221.74,0,5,2.54
221.745,0,4.994,2.54
221.745,0,4.994,2.54
221.745,0,4.994,2.54
221.745,0,4.994,2.54
221.75,0,4.989,2.54
221.75,0,4.989,2.54
221.755,0,4.989,2.54
221.755,0,4.989,2.54
221.76,0,4.989,2.54
221.76,0,4.989,2.54
221.765,0,4.989,2.54
221.765,0,4.989,2.54
221.77,0,4.989,2.54
221.77,0,4.989,2.54
221.775,0,4.994,2.54
221.775,0,4.994,2.54
221.78,0,5,2.54
221.78,0,5,2.54
221.785,0,5.006,2.55
221.785,0,5.006,2.55
221.79,0,5.006,2.55
221.79,0,5.006,2.55
221.795,0,5.011,2.55
221.795,0,5.011,2.55
221.8,0,5.017,2.55
221.8,0,5.017,2.55
221.805,0,5.017,2.55
221.805,0,5.017,2.55
221.81,0,5.022,2.55
221.81,0,5.022,2.55
221.815,0,5.022,2.55
221.815,0,5.022,2.55
221.815,0,5.022,2.55
221.815,0,5.022,2.55
221.82,0,5.028,2.55
221.82,0,5.028,2.55
221.825,0,5.033,2.55
221.825,0,5.033,2.55
221.83,0,5.033,2.55
221.83,0,5.033,2.55
221.835,0,5.033,2.56
221.835,0,5.033,2.56
221.84,0,5.033,2.56
221.84,0,5.033,2.56
221.845,0,5.028,2.56
221.845,0,5.028,2.56
221.85,0,5.022,2.56
221.85,0,5.022,2.56
221.855,0,5.017,2.56
221.855,0,5.017,2.56
221.86,0,5.011,2.56
221.86,0,5.011,2.56
221.865,0,5.006,2.56
221.865,0,5.006,2.56
221.87,0,5,2.56
221.87,0,5,2.56
221.875,0,5,2.56
221.875,0,5,2.56
221.88,0,5,2.56
221.88,0,5,2.56
221.885,0,5,2.57
221.885,0,5,2.57
221.89,0,5,2.57
221.89,0,5,2.57
221.895,0,5,2.57
221.895,0,5,2.57
221.9,0,4.994,2.57
221.9,0,4.994,2.57
221.905,0,4.994,2.57
221.905,0,4.994,2.57
221.91,0,4.989,2.57
221.91,0,4.989,2.57
221.915,0,4.983,2.57
221.915,0,4.983,2.57
221.92,0,4.983,2.57
221.92,0,4.983,2.57
221.925,0,4.978,2.57
221.925,0,4.978,2.57
221.93,0,4.978,2.57
221.93,0,4.978,2.57
221.935,0,4.978,2.58
221.935,0,4.978,2.58
221.94,0,4.983,2.58
221.94,0,4.983,2.58
221.945,0,4.983,2.58
221.945,0,4.983,2.58
221.95,0,4.989,2.58
221.95,0,4.989,2.58
221.955,0,4.989,2.58
221.955,0,4.989,2.58
221.96,0,4.989,2.58
221.96,0,4.989,2.58
221.965,0,4.989,2.58
221.965,0,4.989,2.58
221.97,0,4.989,2.58
221.97,0,4.989,2.58
221.975,0,4.989,2.58
221.975,0,4.989,2.58
221.975,0,4.989,2.58
221.975,0,4.989,2.58
221.98,0,4.989,2.58
221.98,0,4.989,2.58
221.985,0,4.989,2.59
221.985,0,4.989,2.59
221.99,0,4.994,2.59
221.99,0,4.994,2.59
221.995,0,4.994,2.59
221.995,0,4.994,2.59
222,0,5,2.59
222,0,5,2.59
222.005,0,5.006,2.59
222.005,0,5.006,2.59
222.01,0,5.006,2.59
222.01,0,5.006,2.59
222.015,0,5.006,2.59
222.015,0,5.006,2.59
222.02,0,5.006,2.59
222.02,0,5.006,2.59
222.025,0,5,2.59
222.025,0,5,2.59
222.03,0,5,2.59
222.03,0,5,2.59
222.035,0,5,2.6
222.035,0,5,2.6
222.04,0,4.994,2.6
222.04,0,4.994,2.6
222.045,0,4.994,2.6
222.045,0,4.994,2.6
222.045,0,4.994,2.6
222.045,0,4.994,2.6
222.05,0,5,2.6
222.05,0,5,2.6
222.055,0,5,2.6
222.055,0,5,2.6
222.06,0,5,2.6
222.06,0,5,2.6
222.065,0,5.006,2.6
222.065,0,5.006,2.6
222.07,0,5.006,2.6
222.07,0,5.006,2.6
222.075,0,5.006,2.6
222.075,0,5.006,2.6
222.08,0,5.011,2.6
222.08,0,5.011,2.6
222.085,0,5.017,2.61
222.085,0,5.017,2.61
222.09,0,5.017,2.61
222.09,0,5.017,2.61
222.095,0,5.028,2.61
222.095,0,5.028,2.61
222.1,0,5.033,2.61
222.1,0,5.033,2.61
222.105,0,5.039,2.61
222.105,0,5.039,2.61
222.111,0,5.044,2.61
222.111,0,5.044,2.61
222.116,0,5.044,2.61
222.116,0,5.044,2.61
222.121,0,5.044,2.61
222.121,0,5.044,2.61
222.126,0,5.044,2.61
222.126,0,5.044,2.61
222.131,0,5.039,2.61
222.131,0,5.039,2.61
222.136,0,5.033,2.62
222.136,0,5.033,2.62
222.141,0,5.028,2.62
222.141,0,5.028,2.62
222.146,0,5.022,2.62
222.146,0,5.022,2.62
222.151,0,5.017,2.62
222.151,0,5.017,2.62
222.155,0,5.017,2.62
222.155,0,5.017,2.62
222.16,0,5.011,2.62
222.16,0,5.011,2.62
222.165,0,5.011,2.62
222.165,0,5.011,2.62
222.17,0,5.006,2.62
222.17,0,5.006,2.62
222.175,0,5,2.62
222.175,0,5,2.62
222.18,0,4.994,2.62
222.18,0,4.994,2.62
222.185,0,4.989,2.63
222.185,0,4.989,2.63
222.19,0,4.983,2.63
222.19,0,4.983,2.63
222.195,0,4.983,2.63
222.195,0,4.983,2.63
222.2,0,4.978,2.63
222.2,0,4.978,2.63
222.205,0,4.978,2.63
222.205,0,4.978,2.63
222.21,0,4.983,2.63
222.21,0,4.983,2.63
222.215,0,4.989,2.63
222.215,0,4.989,2.63
222.22,0,4.994,2.63
222.22,0,4.994,2.63
222.225,0,4.994,2.63
222.225,0,4.994,2.63
222.23,0,5,2.63
222.23,0,5,2.63
222.235,0,5,2.64
222.235,0,5,2.64
222.24,0,5,2.64
222.24,0,5,2.64
222.245,0,5,2.64
222.245,0,5,2.64
222.25,0,4.994,2.64
222.25,0,4.994,2.64
222.255,0,4.989,2.64
222.255,0,4.989,2.64
222.26,0,4.989,2.64
222.26,0,4.989,2.64
222.265,0,4.989,2.64
222.265,0,4.989,2.64
222.27,0,4.983,2.64
222.27,0,4.983,2.64
222.27,0,4.983,2.64
222.27,0,4.983,2.64
222.275,0,4.983,2.64
222.275,0,4.983,2.64
222.28,0,4.983,2.64
222.28,0,4.983,2.64
222.285,0,4.983,2.65
222.285,0,4.983,2.65
222.29,0,4.978,2.65
222.29,0,4.978,2.65
222.295,0,4.978,2.65
222.295,0,4.978,2.65
222.3,0,4.972,2.65
222.3,0,4.972,2.65
222.305,0,4.972,2.65
222.305,0,4.972,2.65
222.31,0,4.967,2.65
222.31,0,4.967,2.65
222.315,0,4.967,2.65
222.315,0,4.967,2.65
222.32,0,4.967,2.65
222.32,0,4.967,2.65
222.325,0,4.972,2.65
222.325,0,4.972,2.65
222.33,0,4.972,2.65
222.33,0,4.972,2.65
222.335,0,4.978,2.66
222.335,0,4.978,2.66
222.34,0,4.983,2.66
222.34,0,4.983,2.66
222.345,0,4.983,2.66
222.345,0,4.983,2.66
222.35,0,4.989,2.66
222.35,0,4.989,2.66
222.35,0,4.989,2.66
222.35,0,4.989,2.66
222.355,0,4.994,2.66
222.355,0,4.994,2.66
222.36,0,5,2.66
222.36,0,5,2.66
222.365,0,5.006,2.66
222.365,0,5.006,2.66
222.37,0,5.011,2.66
222.37,0,5.011,2.66
222.375,0,5.017,2.66
222.375,0,5.017,2.66
222.38,0,5.022,2.66
222.38,0,5.022,2.66
222.385,0,5.028,2.67
222.385,0,5.028,2.67
222.39,0,5.033,2.67
222.39,0,5.033,2.67
222.395,0,5.039,2.67
222.395,0,5.039,2.67
222.4,0,5.033,2.67
222.4,0,5.033,2.67
222.405,0,5.033,2.67
222.405,0,5.033,2.67
222.41,0,5.028,2.67
222.41,0,5.028,2.67
222.415,0,5.028,2.67
222.415,0,5.028,2.67
222.415,0,5.022,2.67
222.415,0,5.022,2.67
222.42,0,5.017,2.67
222.42,0,5.017,2.67
222.425,0,5.017,2.67
222.425,0,5.017,2.67
222.43,0,5.011,2.67
222.43,0,5.011,2.67
222.435,0,5.011,2.68
222.435,0,5.011,2.68
222.44,0,5.011,2.68
222.44,0,5.011,2.68
222.445,0,5.011,2.68
222.445,0,5.011,2.68
222.45,0,5.011,2.68
222.45,0,5.011,2.68
222.455,0,5.011,2.68
222.455,0,5.011,2.68
222.46,0,5.006,2.68
222.46,0,5.006,2.68
222.465,0,5,2.68
222.465,0,5,2.68
222.47,0,4.994,2.68
222.47,0,4.994,2.68
222.475,0,4.989,2.68
222.475,0,4.989,2.68
222.48,0,4.989,2.68
222.48,0,4.989,2.68
222.485,0,4.989,2.69
222.485,0,4.989,2.69
222.49,0,4.989,2.69
222.49,0,4.989,2.69
222.495,0,4.989,2.69
222.495,0,4.989,2.69
222.5,0,4.989,2.69
222.5,0,4.989,2.69
222.505,0,4.994,2.69
222.505,0,4.994,2.69
222.51,0,4.994,2.69
222.51,0,4.994,2.69
222.515,0,4.994,2.69
222.515,0,4.994,2.69
222.52,0,4.989,2.69
222.52,0,4.989,2.69
222.525,0,4.989,2.69
222.525,0,4.989,2.69
222.53,0,4.989,2.69
222.53,0,4.989,2.69
222.535,0,4.983,2.7
222.535,0,4.983,2.7
222.54,0,4.983,2.7
222.54,0,4.983,2.7
222.545,0,4.989,2.7
222.545,0,4.989,2.7
222.55,0,4.989,2.7
222.55,0,4.989,2.7
222.555,0,4.989,2.7
222.555,0,4.989,2.7
222.56,0,4.994,2.7
222.56,0,4.994,2.7
222.565,0,4.994,2.7
222.565,0,4.994,2.7
222.57,0,4.994,2.7
222.57,0,4.994,2.7
222.575,0,4.994,2.7
222.575,0,4.994,2.7
222.58,0,4.994,2.7
222.58,0,4.994,2.7
222.585,0,4.994,2.71
222.585,0,4.994,2.71
222.59,0,4.989,2.71
222.59,0,4.989,2.71
222.595,0,4.989,2.71
222.595,0,4.989,2.71
222.6,0,4.983,2.71
222.6,0,4.983,2.71
222.605,0,4.983,2.71
222.605,0,4.983,2.71
222.61,0,4.983,2.71
222.61,0,4.983,2.71
222.615,0,4.978,2.71
222.615,0,4.978,2.71
222.62,0,4.978,2.71
222.62,0,4.978,2.71
222.625,0,4.978,2.71
222.625,0,4.978,2.71
222.63,0,4.978,2.71
222.63,0,4.978,2.71
222.635,0,4.978,2.72
222.635,0,4.978,2.72
222.64,0,4.983,2.72
222.64,0,4.983,2.72
222.645,0,4.989,2.72
222.645,0,4.989,2.72
222.65,0,5,2.72
222.65,0,5,2.72
222.655,0,5.011,2.72
222.655,0,5.011,2.72
222.66,0,5.017,2.72
222.66,0,5.017,2.72
222.665,0,5.028,2.72
222.665,0,5.028,2.72
222.67,0,5.039,2.72
222.67,0,5.039,2.72
222.675,0,5.039,2.72
222.675,0,5.039,2.72
222.68,0,5.039,2.72
222.68,0,5.039,2.72
222.685,0,5.039,2.73
222.685,0,5.039,2.73
222.69,0,5.033,2.73
222.69,0,5.033,2.73
222.695,0,5.033,2.73
222.695,0,5.033,2.73
222.7,0,5.028,2.73
222.7,0,5.028,2.73
222.705,0,5.022,2.73
222.705,0,5.022,2.73
222.71,0,5.022,2.73
222.71,0,5.022,2.73
222.715,0,5.017,2.73
222.715,0,5.017,2.73
222.72,0,5.017,2.73
222.72,0,5.017,2.73
222.72,0,5.017,2.73
222.72,0,5.017,2.73
222.725,0,5.017,2.73
222.725,0,5.017,2.73
222.73,0,5.011,2.73
222.73,0,5.011,2.73
222.735,0,5.011,2.74
222.735,0,5.011,2.74
222.74,0,5.006,2.74
222.74,0,5.006,2.74
222.745,0,5,2.74
222.745,0,5,2.74
222.75,0,5,2.74
222.75,0,5,2.74
222.755,0,5,2.74
222.755,0,5,2.74
222.76,0,5,2.74
222.76,0,5,2.74
222.765,0,5,2.74
222.765,0,5,2.74
222.77,0,5.006,2.74
222.77,0,5.006,2.74
222.775,0,5.011,2.74
222.775,0,5.011,2.74
222.78,0,5.017,2.74
222.78,0,5.017,2.74
222.785,0,5.022,2.75
222.785,0,5.022,2.75
222.791,0,5.022,2.75
222.791,0,5.022,2.75
222.796,0,5.022,2.75
222.796,0,5.022,2.75
222.796,0,5.022,2.75
222.796,0,5.022,2.75
222.801,0,5.022,2.75
222.801,0,5.022,2.75
222.806,0,5.017,2.75
222.806,0,5.017,2.75
222.81,0,5.017,2.75
222.81,0,5.017,2.75
222.815,0,5.011,2.75
222.815,0,5.011,2.75
222.82,0,5.006,2.75
222.82,0,5.006,2.75
222.825,0,5.006,2.75
222.825,0,5.006,2.75
222.83,0,5,2.75
222.83,0,5,2.75
222.835,0,4.994,2.76
222.835,0,4.994,2.76
222.84,0,4.994,2.76
222.84,0,4.994,2.76
222.845,0,4.989,2.76
222.845,0,4.989,2.76
222.85,0,4.983,2.76
222.85,0,4.983,2.76
222.855,0,4.978,2.76
222.855,0,4.978,2.76
222.86,0,4.972,2.76
222.86,0,4.972,2.76
222.865,0,4.967,2.76
222.865,0,4.967,2.76
222.87,0,4.967,2.76
222.87,0,4.967,2.76
222.87,0,4.967,2.76
222.87,0,4.967,2.76
222.875,0,4.967,2.76
222.875,0,4.967,2.76
222.88,0,4.967,2.76
222.88,0,4.967,2.76
222.885,0,4.967,2.77
222.885,0,4.967,2.77
222.89,0,4.972,2.77
222.89,0,4.972,2.77
222.895,0,4.972,2.77
222.895,0,4.972,2.77
222.9,0,4.972,2.77
222.9,0,4.972,2.77
222.905,0,4.978,2.77
222.905,0,4.978,2.77
222.91,0,4.978,2.77
222.91,0,4.978,2.77
222.915,0,4.983,2.77
222.915,0,4.983,2.77
222.92,0,4.983,2.77
222.92,0,4.983,2.77
222.925,0,4.989,2.77
222.925,0,4.989,2.77
222.93,0,4.994,2.77
222.93,0,4.994,2.77
222.935,0,5,2.78
222.935,0,5,2.78
222.94,0,5.006,2.78
222.94,0,5.006,2.78
222.945,0,5.011,2.78
222.945,0,5.011,2.78
222.95,0,5.017,2.78
222.95,0,5.017,2.78
222.955,0,5.017,2.78
222.955,0,5.017,2.78
222.96,0,5.011,2.78
222.96,0,5.011,2.78
222.965,0,5.011,2.78
222.965,0,5.011,2.78
222.97,0,5.006,2.78
222.97,0,5.006,2.78
222.975,0,5.006,2.78
222.975,0,5.006,2.78
222.98,0,5,2.78
222.98,0,5,2.78
222.985,0,5,2.79
222.985,0,5,2.79
222.99,0,5,2.79
222.99,0,5,2.79
222.995,0,5,2.79
222.995,0,5,2.79
223,0,5.006,2.79
223,0,5.006,2.79
223.005,0,5.006,2.79
223.005,0,5.006,2.79
223.01,0,5.006,2.79
223.01,0,5.006,2.79
223.015,0,5.006,2.79
223.015,0,5.006,2.79
223.02,0,5,2.79
223.02,0,5,2.79
223.025,0,4.994,2.79
223.025,0,4.994,2.79
223.025,0,4.994,2.79
223.025,0,4.994,2.79
223.03,0,4.994,2.79
223.03,0,4.994,2.79
223.035,0,4.994,2.8
223.035,0,4.994,2.8
223.04,0,4.994,2.8
223.04,0,4.994,2.8
223.045,0,4.994,2.8
223.045,0,4.994,2.8
223.05,0,4.994,2.8
223.05,0,4.994,2.8
223.055,0,5,2.8
223.055,0,5,2.8
223.06,0,5,2.8
223.06,0,5,2.8
223.065,0,5,2.8
223.065,0,5,2.8
223.07,0,5,2.8
223.07,0,5,2.8
223.075,0,5,2.8
223.075,0,5,2.8
223.08,0,4.994,2.8
223.08,0,4.994,2.8
223.085,0,4.994,2.81
223.085,0,4.994,2.81
223.09,0,4.994,2.81
223.09,0,4.994,2.81
223.095,0,4.994,2.81
223.095,0,4.994,2.81
223.1,0,4.994,2.81
223.1,0,4.994,2.81
223.105,0,4.994,2.81
223.105,0,4.994,2.81
223.105,0,4.994,2.81
223.105,0,4.994,2.81
223.11,0,4.994,2.81
223.11,0,4.994,2.81
223.115,0,4.994,2.81
223.115,0,4.994,2.81
223.12,0,4.994,2.81
223.12,0,4.994,2.81
223.125,0,4.994,2.81
223.125,0,4.994,2.81
223.13,0,4.994,2.81
223.13,0,4.994,2.81
223.135,0,4.994,2.82
223.135,0,4.994,2.82
223.14,0,4.989,2.82
223.14,0,4.989,2.82
